diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0005422	skin aging	CHEMBL3707359	DAXIBOTULINUMTOXINA	Unknown	Synaptosomal nerve-associated protein 25 (SNAP-25) inhibitor	Inhibitor	SNAP25	synaptosome associated protein 25	4		https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761127s000lbl.pdf
EFO_0005422	skin aging	CHEMBL4297229	PRABOTULINUMTOXIN A	Unknown	Synaptosomal-associated protein 25 proteolytic enzyme	Inhibitor	SNAP25	synaptosome associated protein 25	4		https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761085s000lbl.pdf
EFO_0005422	skin aging	CHEMBL4297862	BOTULINUM TOXIN TYPE A	Protein	Synaptosomal nerve-associated protein 25 (SNAP-25) hydrolytic enzyme	Inhibitor	SNAP25	synaptosome associated protein 25	4		https://www.ema.europa.eu/en/medicines/human/EPAR/nuceiva
EFO_0005422	skin aging	CHEMBL1201574	ONABOTULINUMTOXINA	Unknown	Synaptosomal-associated protein 25 inhibitor	Inhibitor	SNAP25	synaptosome associated protein 25	3	Completed	https://clinicaltrials.gov/study/NCT00986570,https://clinicaltrials.gov/study/NCT01791920,https://clinicaltrials.gov/study/NCT01237977,https://clinicaltrials.gov/study/NCT01776606,https://clinicaltrials.gov/study/NCT02580370
EFO_0005422	skin aging	CHEMBL4297862	BOTULINUM TOXIN TYPE A	Protein	Synaptosomal nerve-associated protein 25 (SNAP-25) hydrolytic enzyme	Inhibitor	SNAP25	synaptosome associated protein 25	3	Completed	https://clinicaltrials.gov/study/NCT01237977
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB2	NADH:ubiquinone oxidoreductase subunit B2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB10	NADH:ubiquinone oxidoreductase subunit B10	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB11	NADH:ubiquinone oxidoreductase subunit B11	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB9	NADH:ubiquinone oxidoreductase subunit B9	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS4	NADH:ubiquinone oxidoreductase subunit S4	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA3	NADH:ubiquinone oxidoreductase subunit A3	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA1	NADH:ubiquinone oxidoreductase subunit A1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFC2	NADH:ubiquinone oxidoreductase subunit C2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS4	NADH:ubiquinone oxidoreductase subunit S4	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB6	NADH:ubiquinone oxidoreductase subunit B6	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4L2	cytochrome c oxidase hypoxia associated subunit FA4L2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL2107067	TESTOSTERONE UNDECANOATE	Small molecule	Androgen Receptor agonist		AR	androgen receptor	3	Unknown status	https://clinicaltrials.gov/study/NCT00117000
EFO_0022597	aging	CHEMBL471737	IVABRADINE	Small molecule	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4 blocker		HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	3	Unknown status	https://clinicaltrials.gov/study/NCT02584439
EFO_0022597	aging	CHEMBL650	METHYLPREDNISOLONE	Small molecule	Glucocorticoid receptor agonist		NR3C1	nuclear receptor subfamily 3 group C member 1	3	Withdrawn	https://clinicaltrials.gov/study/NCT03529929
EFO_0005422	skin aging	CHEMBL1201574	ONABOTULINUMTOXINA	Unknown	Synaptosomal-associated protein 25 inhibitor	Inhibitor	SNAP25	synaptosome associated protein 25	3	Terminated	https://clinicaltrials.gov/study/NCT01818076
EFO_0022597	aging	CHEMBL1201574	ONABOTULINUMTOXINA	Unknown	Synaptosomal-associated protein 25 inhibitor	Inhibitor	SNAP25	synaptosome associated protein 25	3	Completed	https://clinicaltrials.gov/study/NCT01529203
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial glycerol-3-phosphate dehydrogenase inhibitor		GPD2	glycerol-3-phosphate dehydrogenase 2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA1	NADH:ubiquinone oxidoreductase subunit A1	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFC2	NADH:ubiquinone oxidoreductase subunit C2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB6	NADH:ubiquinone oxidoreductase subunit B6	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4L2	cytochrome c oxidase hypoxia associated subunit FA4L2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4	cytochrome c oxidase associated subunit FA4	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	3	Recruiting	https://clinicaltrials.gov/study/NCT04264897
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB2	NADH:ubiquinone oxidoreductase subunit B2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial glycerol-3-phosphate dehydrogenase inhibitor		GPD2	glycerol-3-phosphate dehydrogenase 2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB10	NADH:ubiquinone oxidoreductase subunit B10	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB11	NADH:ubiquinone oxidoreductase subunit B11	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB9	NADH:ubiquinone oxidoreductase subunit B9	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA3	NADH:ubiquinone oxidoreductase subunit A3	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4	cytochrome c oxidase associated subunit FA4	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	3	Terminated	https://clinicaltrials.gov/study/NCT03861767
EFO_0022597	aging	CHEMBL113313	CAPROMORELIN	Small molecule	Ghrelin receptor agonist		GHSR	growth hormone secretagogue receptor	2	Terminated	https://clinicaltrials.gov/study/NCT00527046
