gene,pn_ld_corrected,pn_ld_class5_corrected,pm_ld_corrected,pm_ld_class5_corrected,pn_ld_mafbin1,pn_ld_class5_mafbin1,pm_ld_mafbin1,pm_ld_class5_mafbin1,pn_ld_mafbin2,pn_ld_class5_mafbin2,pm_ld_mafbin2,pm_ld_class5_mafbin2,pn_ld_mafbin3,pn_ld_class5_mafbin3,pm_ld_mafbin3,pm_ld_class5_mafbin3,pn_ld_pnadjust,pn_ld_class5_pnadjust,pm_ld_pnadjust,pm_ld_class5_pnadjust,pn_ld_polygenicity,pn_ld_class5_polygenicity,pm_ld_polygenicity,pm_ld_class5_polygenicity,pn_ld_traitcut,pn_ld_class5_traitcut,pm_ld_traitcut,pm_ld_class5_traitcut,pn_ld_repro,pn_ld_class5_repro,pm_ld_repro,pm_ld_class5_repro,pn_ld_raw,pn_ld_class5_raw,pm_ld_raw,pm_ld_class5_raw,gene_age_num
OTULIN,32.1873623829406,2nd,13.2227351846198,3rd,7.70703455758051,4th,5.5421929005757,2nd,7.93730376243662,2nd,5.83741156472665,2nd,7.34633967097211,1st,5.74751715400833,2nd,0.500368229474886,2nd,5.95908127537601,2nd,5.37634408602151,2nd,5.20281713444727,2nd,11.2138113624729,2nd,9.55772826198722,2nd,15.7822947121238,1st,35.6628334868507,2nd,7.93730376243662,2nd,5.83741156472665,2nd,645
OTX1,21.3206499592046,1st,9.10740269201417,1st,,,,,11.002905429923,5th,6.23704774289202,4th,9.63784815680198,4th,6.10015347924396,3rd,0.849480368422647,3rd,6.33087090298063,3rd,6.98924731182796,4th,5.42081874945088,3rd,12.7196938363519,3rd,10.5626247552636,3rd,30.870234470035,5th,48.4564273497055,4th,11.002905429923,4th,6.23704774289202,3rd,454
OTX2,34.6121504133266,2nd,13.4456812553225,3rd,9.54621377566688,5th,6.06345752946469,5th,7.12214793950396,1st,5.79456858626993,2nd,10.5915156800652,4th,6.42171043053297,4th,1.04200076151054,4th,6.53720017543538,4th,7.25806451612903,4th,5.49775191940725,4th,18.5188680865712,5th,11.4760120235841,4th,21.7949152796839,3rd,37.3163684827288,3rd,10.5915156800652,4th,6.42171043053297,4th,645
OVCA2,43.6652597910915,3rd,15.9003808590952,3rd,8.08472071519754,5th,5.92350957097849,5th,9.38961372239366,4th,7.03631121364685,5th,12.1299507453177,5th,7.08676667302193,5th,1.56426399304446,5th,7.27833319644751,5th,8.33333333333333,5th,5.62315813328673,5th,17.7885137387568,5th,13.183875097426,5th,21.6123216589387,3rd,45.7521326223811,4th,12.1299507453177,5th,7.08676667302193,5th,544
OVCH1,58.6348643529705,4th,20.212640536134,4th,7.30495838401216,4th,5.68357809947694,3rd,9.28182347004489,4th,6.82985517769278,5th,7.90540180503775,2nd,7.02150860443267,5th,0.697469711073011,3rd,5.87795813965761,1st,4.56989247311828,1st,5.14559560584808,1st,14.042552766793,3rd,9.435788803433,1st,31.0418328821777,5th,61.3233689282453,5th,9.28182347004489,3rd,5.73582355700743,1st,382
OVCH2,68.3346574107461,5th,30.5786098842872,5th,5.35523537735171,1st,5.55867768225209,2nd,7.61788504925473,2nd,5.77001861137639,2nd,7.86034264610193,2nd,5.94218536473689,2nd,0.495490400539976,2nd,6.06280677062265,2nd,5.64516129032258,2nd,5.27210088302491,2nd,13.2087285781105,3rd,9.79021652565052,2nd,27.0446598719067,4th,42.8551764597923,3rd,7.86034264610193,1st,5.94218536473689,2nd,645
OVGP1,31.3818852582818,2nd,11.8538082641446,2nd,8.57929679819259,5th,5.76834202675853,4th,9.92291936457326,4th,5.83522148924588,2nd,7.40555093381919,2nd,5.8078805284729,2nd,0.701191693766167,3rd,5.98202938323049,2nd,6.18279569892473,3rd,5.21855014960381,2nd,12.8618129901616,3rd,9.72195486202292,2nd,27.2556237128915,4th,34.5924256096522,2nd,9.92291936457326,4th,5.83522148924588,2nd,244
OVOL1,29.8262823372936,2nd,10.9004789045847,2nd,,,,,13.1978557355988,5th,7.84886608915732,5th,14.7796501333951,5th,8.01635254967997,5th,2.5825255268372,5th,8.09664093820182,5th,11.0215053763441,5th,5.68355615421131,5th,19.7517863536617,5th,14.2663607966478,5th,31.1705047949819,5th,84.9191913671606,5th,14.7796501333951,5th,8.01635254967997,5th,645
OVOL2,28.2027874317313,2nd,10.3168632436576,1st,,,,,8.3573602298055,3rd,5.76418863270037,2nd,8.89001607923293,3rd,5.99019131313887,3rd,0.236113264691178,1st,6.1192929451214,2nd,5.91397849462366,2nd,5.30750908673554,2nd,11.7043264774344,2nd,9.39572267545037,1st,27.0176452253305,4th,38.3522872025779,3rd,8.89001607923293,3rd,5.99019131313887,2nd,544
OVOL3,41.3456444164978,3rd,13.8710244939474,3rd,9.09569827303997,5th,6.18116240060965,5th,7.76911843274015,2nd,5.68780139440205,1st,8.69247430468505,3rd,5.84483624769215,2nd,1.01068147047012,4th,6.26974315306881,3rd,5.91397849462366,2nd,5.39156058732332,3rd,10.1252173465549,1st,9.77323643638586,2nd,4.57191472647724,1st,20.562913913155,1st,9.09569827303997,3rd,6.18116240060965,3rd,168
OVOS2,32.0867478216045,2nd,11.8558133473204,2nd,4.69812400263749,1st,5.2411766423823,1st,6.7959460983317,1st,5.69642218164304,2nd,5.24918207280356,1st,5.25283739020055,1st,0.264017397374816,1st,5.81564193800952,1st,4.83870967741936,1st,5.10014885609991,1st,11.5072785341047,2nd,8.82632437251234,1st,15.0650886590151,1st,28.9508429709252,1st,6.7959460983317,1st,5.69642218164304,1st,
OXA1L,74.2150365489928,5th,17.8524123228504,4th,7.21288480830161,4th,5.661655916066,3rd,9.0811172609137,4th,6.00366762208531,3rd,7.47148688830753,2nd,5.73984177491462,2nd,0.53477536572259,3rd,6.09244402111126,2nd,5.10752688172043,1st,5.29089942808591,2nd,11.4172301206311,2nd,9.66798282552873,2nd,27.2909762133493,4th,36.4043446681251,2nd,9.0811172609137,3rd,6.00366762208531,2nd,1714
